app_id,app_name,category,rating,reviews,file_size,installs,app_type,price,content_rating
7158,Telemundo Deportes - En Vivo,SPORTS,4.5,36255,25M,1000000,Free,0,Everyone
7159,Holy Knight EN,FAMILY,4,26202,41M,1000000,Free,0,Teen
7160,English in a Month Free,FAMILY,3.8,6577,13M,1000000,Free,0,Everyone
7161,Learn Body Parts in English,FAMILY,4,7243,42M,1000000,Free,0,Everyone
7162,ai.type keyboard Plus  Emoji,TOOLS,4.5,57076,35M,100000,Paid,4.49,Everyone
7163,Learn English Daily,FAMILY,4.5,7881,53M,500000,Free,0,Everyone
7164,Orfox Tor Browser for Android,COMMUNICATION,4.2,44233,31M,10000000,Free,0,Everyone
7165,NewsDog - Latest News Breaking News Local News,NEWS AND MAGAZINES,4.4,291901,4.3M,10000000,Free,0,Mature 17
7166,RightNow English Conversation,FAMILY,4,5118,11M,1000000,Free,0,Everyone
7167,HTC Sense Input - EN,TOOLS,4.3,24175,8.5M,5000000,Free,0,Everyone
7168,Ginger Keyboard - Emoji GIFs Themes and Games,PRODUCTIVITY,4.4,162831,43M,5000000,Free,0,Everyone
7169,English Audio Books - Librivox,FAMILY,4,10773,10M,1000000,Free,0,Everyone
7170,Learn Top 300 English Words,FAMILY,4.7,61600,3.4M,1000000,Free,0,Everyone
7171,English to Hindi Dictionary,BOOKS AND REFERENCE,4.1,71328,11M,5000000,Free,0,Everyone
7172,EO.TRADE - Coin sale,FINANCE,4.3,95,1.5M,10000,Free,0,Everyone
7173,EO Network,BUSINESS,3.5,13,21M,1000,Free,0,Teen
7174,The EO Bar,HEALTH AND FITNESS,4.7,416,34M,10000,Paid,6.99,Everyone
7175,EO Mumbai,COMMUNICATION,0,0,11M,10,Free,0,Everyone
7176,EO Global,BUSINESS,2.6,13,8.9M,1000,Free,0,Everyone
7177,EO SouthAsia,BUSINESS,4.2,8,19M,100,Free,0,Teen
7178,EO RAIPUR,SOCIAL,0,1,4.2M,10,Free,0,Teen
7179,EO Forum,BUSINESS,0,0,1.1M,100,Free,0,Everyone
7180,EO Events,BUSINESS,0,0,11M,10,Free,0,Teen
7181,EO KOREA,BUSINESS,0,0,14M,50,Free,0,Teen
7182,EO GSEA,BUSINESS,0,1,30M,10,Free,0,Everyone
7183,EO Guide,HEALTH AND FITNESS,0,15,24M,1000,Paid,4.99,Everyone
7184,EO SA Benefits,BUSINESS,0,0,518k,10,Free,0,Everyone
7185,23rd QM BDE EO,BUSINESS,0,0,6.3M,10,Free,0,Everyone
7186,EO Bijbel Open,LIFESTYLE,4.3,102,41M,10000,Free,0,Everyone
7187,EO LAC,LIFESTYLE,0,0,18M,10,Free,0,Everyone
7188,EO Hub,BUSINESS,0,0,5.2M,50,Free,0,Teen
7189,Kenny e o Cupcake,FAMILY,0,0,6.7M,1,Free,0,Everyone
7190,EO,BUSINESS,0,0,3.1M,50,Free,0,Everyone
7191,4Eternity EO,BUSINESS,0,0,2.0M,10,Free,0,Everyone
7192,Free games Masha and the Bear,FAMILY,4.3,34514,60M,5000000,Free,0,Everyone
7193,Masha and the Bear- House Cleaning Games for Girls,FAMILY,0,0,74M,100,Paid,1.99,Everyone
7194,EO Hotels,TRAVEL AND LOCAL,0,4,11M,100,Free,0,Everyone
7195,Masha and the Bear - Hair Salon and MakeUp Games,FAMILY,0,1,83M,100,Paid,2.49,Everyone
7196,Masha and Bear Cooking Dash,FAMILY,4.3,151374,54M,10000000,Free,0,Everyone
7197,Masha and the Bear Evolution,FAMILY,4.5,2062,42M,500000,Free,0,Everyone
7198,Cryptocurrency Trading - How To Trade Crypto,FI0CE,0,1,23M,100,Free,0,Everyone
7199,Masha and the Bear. Games for kids,FAMILY,4.6,6231,31M,1000000,Free,0,Everyone
7200,Masha and The Bear Jam Day Match 3 games for kids,FAMILY,4.6,50060,98M,1000000,Free,0,Everyone
7201,Where's My Water?,FAMILY,4.7,188740,69M,1000000,Paid,1.99,Everyone
7202,Urban Car Simulator,FAMILY,4.2,23292,20M,1000000,Free,0,Everyone
7203,Masha and the Bear House Cleaning Games for Girls,FAMILY,4.5,43852,77M,10000000,Free,0,Everyone
7204,Masha and The Bear Puzzle Game,FAMILY,4.3,13330,73M,1000000,Free,0,Everyone
7205,Masha and the Bear. Educational Games,FAMILY,4.5,46369,33M,10000000,Free,0,Everyone
7206,Bluetooth Pair,TOOLS,3.5,1960,2.7M,1000000,Free,0,Everyone
7207,Sports Car Driving Simulator 2018,GAME,4.3,2178,57M,500000,Free,0,Everyone
7208,Masha and the Bear Good Night!,FAMILY,4.6,29155,83M,1000000,Free,0,Everyone
7209,Masha and the Bear Climb Racing and Car Games,FAMILY,4.5,2200,73M,1000000,Free,0,Everyone
7210,Out There Chronicles - Ep. 1,FAMILY,4.4,1516,44M,50000,Paid,2.99,Everyone
7211,EP FCU,FI0CE,0,2,2.8M,100,Free,0,Everyone
7212,EP Home Energy Hub,PRODUCTIVITY,0,4,13M,100,Free,0,Everyone
7213,EP,BUSINESS,0,3,2.1M,100,Free,0,Everyone
7214,EP Spotter,FAMILY,3.4,9,28M,500,Free,0,Everyone
7215,EP Mobile,MEDICAL,4.3,267,2.3M,50000,Free,0,Everyone
7216,EP RSS Reader,COMMUNICATION,3.8,4,892k,100,Free,0,Everyone
7217,Out There Chronicles - Ep. 2,FAMILY,4.5,144,70M,1000,Paid,2.99,Teen
7218,EP Cloud,PRODUCTIVITY,0,9,2.3M,10,Free,0,Everyone
7219,eP Scanner,EVENTS,0,0,20M,100,Free,0,Everyone
7220,EP Church Annapolis,LIFESTYLE,5,2,8.8M,100,Free,0,Everyone
7221,EP Horlogerie,LIFESTYLE,4.9,18,24M,1000,Free,0,Everyone
7222,ep-liggare - Elektronisk personalliggare,TOOLS,0,0,21M,100,Free,0,Everyone
7223,EP Calipers,MEDICAL,0,4,15M,100,Paid,0.99,Everyone
7224,EP Radio,FAMILY,5,3,154k,50,Free,0,Everyone
7225,EP Joaillerie,LIFESTYLE,0,54,21M,5000,Free,0,Teen
7226,Tester EP,TOOLS,0,9,4.8M,100,Free,0,Everyone
7227,The Great Wobo Escape Ep. 1,GAME,4.2,5449,20M,500000,Free,0,Everyone 10
7228,The Visitor Ep.2 - Sleepover Slaughter,GAME,4.3,5731,31M,1000000,Free,0,Mature 17
7229,Superbrothers Sword and Sworcery,GAME,4.4,11023,16M,100000,Paid,3.99,Teen
7230,EP Lab Digest,MEDICAL,2.3,11,12M,500,Free,0,Everyone
7231,EP Research Service,BOOKS AND REFERENCE,4.7,14,27M,1000,Free,0,Everyone
7232,eP Finder,AUTO AND VEHICLES,0,0,6.3M,10,Free,0,Everyone
7233,EP Music,FAMILY,0,0,11M,10,Free,0,Everyone
7234,EP Coding,MEDICAL,0,0,2.0M,50,Paid,0.99,Everyone
7235,EP Kalkulator el. energije,TOOLS,4.4,13,1.5M,100,Free,0,Everyone
7236,The Great Wobo Escape Ep.1,FAMILY,4.3,11,20M,500,Paid,1.99,Everyone 10
7237,The Visitor Ep.1 - Kitty Cat Carnage,GAME,4.4,3017,39M,500000,Free,0,Mature 17
7238,EP Cook Book,MEDICAL,0,0,3.2M,0,Paid,200,Everyone
7239,Dr.Slender Ep 1 Guide (Eng),GAME,4,454,27M,10000,Free,0,Teen
7240,Decay The Mare - Ep.1 (Trial),GAME,3.6,5291,7.2M,100000,Free,0,Teen
7241,EP Search and Find,FAMILY,0,20,23M,500,Free,0,Everyone
7242,What's Your Story?a ft Charmed,FAMILY,4.1,39661,47M,1000000,Free,0,Teen
7243,EP Gem Hunter,GAME,4.6,79,31M,1000,Free,0,Everyone 10
7244,EP Chain Reaction,FAMILY,3.9,249,21M,10000,Free,0,Everyone
7245,Gate Of Death Ep 1,GAME,4.4,7,34M,100,Free,0,Everyone
7246,EP Mobil,SHOPPING,0,3,5.3M,100,Free,0,Everyone
7247,Sonic 4a Episode I,GAME,3.7,8014,37M,100000,Paid,2.99,Everyone
7248,Naruto Shippuden - Watch Free!,VIDEO PLAYERS,3.9,141515,5.7M,10000000,Free,0,Teen
7249,Lean EQ,BUSINESS,0,6,10M,10,Paid,89.99,Everyone
7250,Operate Now Hospital,FAMILY,4.3,254861,52M,10000000,Free,0,Teen
7251,Multi Surgery ER Emergency Hospital  Doctor Game,FAMILY,4.1,227,69M,10000,Free,0,Teen
7252,ER Surgery Simulator,FAMILY,3.6,19601,56M,1000000,Free,0,Everyone 10
7253,Dentist Surgery ER Emergency Doctor Hospital Games,FAMILY,3.5,2580,53M,100000,Free,0,Everyone
7254,Eye Transplant  ER Emergency Hospital,FAMILY,3.9,1938,62M,1000000,Free,0,Teen
7255,Lifeguard Beach Rescue ER Emergency Hospital Games,FAMILY,3.9,519,76M,100000,Free,0,Everyone
7256,Hospital ER Emergency Heart Surgery Doctor Games,FAMILY,3.8,1652,71M,100000,Free,0,Everyone
7257,Superhero Doctor 2 -ER Surgery,FAMILY,4,39647,72M,10000000,Free,0,Everyone 10
7258,ER,LIFESTYLE,0,2,28M,500,Free,0,Everyone
7259,Noot-Noot-er!,FAMILY,4.5,74,2.8M,5000,Free,0,Everyone
7260,Doctor X - ER On Wheels,FAMILY,3.6,12781,51M,1000000,Free,0,Everyone
7261,Foot Surgery Hospital Simulator ER Doctor Games,FAMILY,3.9,314,28M,100000,Free,0,Everyone
7262,ER Heart Surgery - Emergency Simulator Game,FAMILY,4.3,429,40M,100000,Free,0,Everyone
7263,Pregnant Mom ER Emergency Doctor Hospital Games,FAMILY,4,325,27M,50000,Free,0,Everyone
7264,Plastic Surgery Surgeon Simulator Er Doctor Games,FAMILY,3.7,3482,37M,500000,Free,0,Everyone
7265,Shoulder Surgery ER Emergency Doctor Game,FAMILY,3.9,55,46M,10000,Free,0,Teen
7266,Superhero Doctor 3 ER Surgery,FAMILY,4.2,2801,50M,500000,Free,0,Everyone
7267,Mom Doctor ER Emergency Family Game,FAMILY,3.5,173,49M,10000,Free,0,Everyone
7268,ER Blood Draw Doctor and Surgeon,FAMILY,4,154,58M,50000,Free,0,Teen
7269,ER Emergency Hospital - Brain Knee Eye Surgery,FAMILY,3.8,25,41M,1000,Free,0,Teen
7270,Super Doctor 1-Pregnant Mom ER Surgery Simulator,FAMILY,4.1,290,73M,10000,Free,0,Teen
7271,Multi Surgery Hospital Pro Virtual Doctor ER Game,FAMILY,4.2,23,33M,1000,Free,0,Teen
7272,Clumsy Santa ER Surgery,FAMILY,4.1,214,46M,100000,Free,0,Teen
7273,Little Eye Surgery Simulator - ER Doctor Game,FAMILY,4.4,12,19M,1000,Free,0,Teen
7274,Spinal Cord Surgery Doctor Operation ER surgery,FAMILY,3.7,52,32M,10000,Free,0,Everyone 10
7275,ER Neck Surgery Hospital Christmas Emergency,FAMILY,0,11,30M,5000,Free,0,Everyone 10
7276,Super Doctor 2 - My Newborn Baby ER Injection,FAMILY,4.7,54,92M,1000,Free,0,Teen
7277,Virtual Brain Surgery Simulator  Kid ER Emergency,FAMILY,3.8,20,55M,5000,Free,0,Teen
7278,Crazy ER Open Heart Surgery Simulator,FAMILY,4,2936,45M,500000,Free,0,Everyone
7279,ER Injection Simulator Blood Test Doctor Hospital,FAMILY,4.2,3263,47M,1000000,Free,0,Everyone 10
7280,Kids Doctor ER Emergency Rescue Kids Hospital Game,FAMILY,3.8,515,85M,100000,Free,0,Everyone
7281,Heart Surgery Doctor - ER Emergency Game,FAMILY,3.9,2510,48M,500000,Free,0,Everyone 10
7282,Virtual Mom Surgery Doctor  ER Emergency Hospital,FAMILY,4,1130,77M,100000,Free,0,Teen
7283,ER Doctor Kids Emergency Room,FAMILY,3.1,4798,30M,500000,Free,0,Teen
7284,ER Assist,PRODUCTIVITY,5,3,28M,10,Free,0,Everyone
7285,Blood Injection  ER Emergency Doctor ER injection,FAMILY,3.5,246,35M,50000,Free,0,Teen
7286,Lead'er,FINANCE,4.1,54,5.8M,5000,Free,0,Everyone
7287,Doctor Games For Girls - Hospital ER,FAMILY,4.5,51,39M,5000,Free,0,Everyone
7288,Open Heart Surgery Hospital ER Crazy Doctor Sim,FAMILY,4.7,7,25M,1000,Free,0,Teen
7289,Hand Doctor Games ER Surgery Simulator,FAMILY,4.1,120,32M,10000,Free,0,Everyone
7290,Get SMART ER/LA Opioids,MEDICAL,0,0,8.9M,500,Free,0,Everyone
7291,ER Doctor City Emergency - Surgery City Doc FREE,FAMILY,3.9,1909,84M,100000,Free,0,Teen
7292,ER Hospital Simulator,FAMILY,4,286,60M,100000,Free,0,Everyone
7293,DMC ER Now,MEDICAL,4.3,6,5.3M,1000,Free,0,Everyone
7294,Nose Surgery ER Simulator Lite,FAMILY,3.1,269,39M,50000,Free,0,Teen
7295,FAHREDDİN er-RÂZİ TEFSİRİ,BOOKS AND REFERENCE,0,9,20M,1000,Free,0,Everyone
7296,Cardinal Glennon ER Reference,MEDICAL,4.2,19,20M,1000,Free,0,Everyone 10
7297,Fill 'er Up,TRAVEL AND LOCAL,3.2,58,18k,5000,Free,0,Everyone
7298,SnakeBite911 ER,MEDICAL,0,1,42M,500,Free,0,Everyone
7299,Ankle Surgery ER Emergency,FAMILY,3.3,10449,29M,1000000,Free,0,Teen
7300,ES File Explorer/Manager PRO,PRODUCTIVITY,4.7,81614,6.6M,500000,Paid,2.99,Everyone
7301,ES Task Manager (Task Killer ),BUSINESS,4.3,171771,3.2M,10000000,Free,0,Everyone
7302,ES Audio Player ( Shortcut ),VIDEO PLAYERS,4.2,1236,33k,100000,Free,0,Everyone
7303,ES Disk Analyzer - Storage Space,PRODUCTIVITY,4.7,5867,4.4M,100000,Free,0,Everyone
7304,ES App Locker,TOOLS,4.3,32207,3.4M,1000000,Free,0,Everyone
7305,ES Chromecast plugin,LIBRARIES AND DEMO,4.2,23859,860k,1000000,Free,0,Everyone
7306,ES Material Theme for Pro,PRODUCTIVITY,4.2,14428,1.2M,1000000,Free,0,Everyone
7307,ES Holo Theme for Pro,PRODUCTIVITY,4.2,4737,1.7M,500000,Free,0,Everyone
7308,ES File Explorer,TOOLS,4.1,278,2.8M,100000,Free,0,Everyone
7309,ES Dark Theme for free,TOOLS,4.2,7851,364k,1000000,Free,0,Everyone
7310,ES Classic Theme,TOOLS,4.3,20865,2.2M,1000000,Free,0,Everyone
7311,ES Themes -- Classic Theme,PERSONALIZATION,4.4,77609,1.9M,1000000,Free,0,Everyone
7312,ES Holo Theme,TOOLS,4.3,11449,1.7M,500000,Free,0,Everyone
7313,ES File Explorer and Manager Locker Xplorer 2018,TOOLS,3.5,11,3.0M,1000,Free,0,Everyone
7314,ES Summer Chill Theme for Free,TOOLS,4.3,940,387k,100000,Free,0,Everyone
7315,Furrion ES Control,VIDEO PLAYERS,1.8,26,2.7M,5000,Free,0,Everyone
7316,OpenGL ES Extensions - The OpenGL Utility,TOOLS,4.2,513,2.0M,50000,Free,0,Everyone
7317,File Ex - ES File Explorer,TOOLS,4.2,24,5.0M,1000,Free,0,Everyone
7318,OpenGL ES CapsViewer,TOOLS,4.6,78,375k,10000,Free,0,Everyone
7319,ES-IPTV,VIDEO PLAYERS,4,944,11M,50000,Free,0,Everyone
7320,OpenGL-ES Info,TOOLS,4.3,249,626k,10000,Free,0,Everyone
7321,Dr. ES PV Calculator,TOOLS,5,19,11M,500,Free,0,Everyone
7322,ES File Explorer and File Manager 2018,TOOLS,3.8,24,2.9M,5000,Free,0,Everyone
7323,HTC Sense Input - ES,TOOLS,4.3,3509,6.5M,1000000,Free,0,Everyone
7324,2019 Tricks Es File Explores,TOOLS,3,4,2.0M,1000,Free,0,Everyone
7325,ES Billing System (Offline App),PRODUCTIVITY,5,1,4.2M,100,Free,0,Everyone
7326,YEBIS OpenGL ES 3.0 Tech Demo,FAMILY,4.6,380,6.7M,10000,Free,0,Everyone
7327,Advanced calculator fx 991 es plus and 991 ms plus,FAMILY,4.7,7252,9.2M,500000,Free,0,Everyone
7328,ES Solar,BUSINESS,5,3,4.7M,100,Free,0,Everyone
7329,File Manager by Xiaomi release file storage space,TOOLS,4.8,337532,15M,10000000,Free,0,Everyone
7330,ESLock File Recovery Lite,PRODUCTIVITY,3,460,161k,50000,Free,0,Everyone
7331,Castle Clash Epic Empire ES,FAMILY,4.6,584070,24M,5000000,Free,0,Everyone 10
7332,ES-1,COMMUNICATION,0,6,2.7M,500,Free,0,Everyone
7333,School scientific calculator fx 500 es plus 500 ms,FAMILY,4.6,1553,9.2M,100000,Free,0,Everyone
7334,Esto Es Guerra TVN,FAMILY,4.5,1303,13M,100000,Free,0,Everyone
7335,ET Markets  NSE and BSE India,FINANCE,4.2,24980,9.2M,1000000,Free,0,Everyone
7336,ET Telecom from Economic Times,NEWS AND MAGAZINES,4.7,273,6.3M,10000,Free,0,Everyone
7337,Economic Times  Market News Go Edition,NEWS AND MAGAZINES,4.3,39,4.2M,5000,Free,0,Everyone
7338,Hymnes et Louanges,BOOKS AND REFERENCE,4.4,1877,5.7M,100000,Free,0,Everyone
7339,Lire avec Sami et Julie,FAMILY,3.6,569,18M,100000,Free,0,Everyone
7340,Lettre et demande d'emploi,FAMILY,4.6,302,9.9M,100000,Free,0,Everyone
7341,Recettes Faciles et Rapides,FOOD AND DRINK,0,95,12M,50000,Free,0,Everyone
7342,Blagues et Histoires Drôles,FAMILY,3.9,859,5.3M,100000,Free,0,Teen
7343,Lettre de motivation et CV,FAMILY,4.3,979,9.9M,100000,Free,0,Everyone
7344,Anime et Manga Amino en Français,SOCIAL,4.8,3782,63M,50000,Free,0,Teen
7345,Beauty and the Beast,FAMILY,4.4,70883,31M,1000000,Free,0,Everyone
7346,iTranslate Translator and Dictionary,PRODUCTIVITY,4.3,201718,35M,10000000,Free,0,Everyone
7347,Oggy,GAME,4.5,49971,61M,5000000,Free,0,Everyone
7348,Pocket Mortys,FAMILY,4.5,174215,93M,10000000,Free,0,Everyone
7349,Ideal Weight BMI Calculator,HEALTH AND FITNESS,4.2,112384,5.0M,5000000,Free,0,Everyone
7350,Voice changer with effects,FAMILY,4.2,1260903,8.7M,50000000,Free,0,Everyone
7351,Fitness and Bodybuilding,HEALTH AND FITNESS,4.6,95201,61M,5000000,Free,0,Everyone
7352,EU Mobile Money,FINANCE,3.9,460,6.1M,100000,Free,0,Everyone
7353,European Union Simulator,FAMILY,3.6,688,26M,50000,Free,0,Everyone
7354,EU Charter,BOOKS AND REFERENCE,4.6,33,37M,1000,Free,0,Everyone
7355,EU Council,COMMUNICATION,0,7,19M,1000,Free,0,Everyone
7356,EU Flags Free Live Wallpaper,PERSONALIZATION,3.4,730,2.3M,100000,Free,0,Everyone
7357,myLPG.eu,TRAVEL AND LOCAL,4.2,556,4.4M,50000,Free,0,Everyone
7358,YouCamp EU,TRAVEL AND LOCAL,3.4,39,32M,1000,Paid,2.56,Everyone
7359,EU Economy,PRODUCTIVITY,3.6,47,879k,5000,Free,0,Everyone
7360,Flag of European Union,PERSONALIZATION,4.2,36,5.3M,1000,Free,0,Everyone
7361,EU Data Protection,BOOKS AND REFERENCE,3.5,29,17M,1000,Free,0,Everyone
7362,Flag Of European Union LWP,PERSONALIZATION,4.3,88,4.2M,1000,Free,0,Everyone
7363,European Union Flag LWP,PERSONALIZATION,0,3,5.3M,100,Free,0,Everyone
7364,Council Voting Calculator,COMMUNICATION,3.9,33,3.4M,5000,Free,0,Everyone
7365,EU Flags Live Wallpaper,PERSONALIZATION,4.3,444,12M,10000,Paid,0.99,Everyone
7366,EU FTL Calculator,BUSINESS,3.6,60,1.8M,10000,Free,0,Everyone
7367,The EU Relocation Programme,FAMILY,0,27,12M,1000,Free,0,Everyone
7368,Passenger rights,TRAVEL AND LOCAL,3.9,442,2.5M,50000,Free,0,Everyone
7369,EU Mobile Money Partenaire Commercial,FINANCE,4.3,70,3.9M,10000,Free,0,Everyone
7370,Eurostat Country Profiles,PRODUCTIVITY,3.7,87,2.0M,10000,Free,0,Everyone
7371,EU in the World,FAMILY,0,8,7.2M,100,Free,0,Everyone
7372,My EU,FAMILY,3.8,4,13M,100,Free,0,Everyone
7373,Invasion Defend EU,GAME,0,7,20M,50,Free,0,Everyone
7374,R-EU-READY,GAME,4.1,13,16M,500,Free,0,Everyone
7375,taxi.eu,TRAVEL AND LOCAL,4.1,1865,22M,100000,Free,0,Everyone
7376,CVRIA,BUSINESS,4.7,68,3.5M,10000,Free,0,Everyone
7377,EU Flag Live Wallpaper,PERSONALIZATION,0,19,2.3M,1000,Free,0,Everyone
7378,TAXLANDIA,FAMILY,1.9,141,65M,1000,Free,0,Everyone
7379,European Solidarity Corps,SOCIAL,3.6,9,21M,1000,Free,0,Teen
7380,Have your say on Europe,COMMUNICATION,3.8,19,21M,500,Free,0,Everyone
7381,EU CBRNE Glossary,LIBRARIES AND DEMO,0,3,20M,500,Free,0,Everyone
7382,Doorstep EU,NEWS AND MAGAZINES,4.5,67,12M,1000,Free,0,Everyone
7383,EURES - Your Job in Europe,BUSINESS,2.7,358,2.0M,50000,Free,0,Everyone
7384,Autoroute.EU,BUSINESS,0,10,2.7M,1000,Free,0,Everyone
7385,Invasive Alien Species Europe,FAMILY,4.5,13,13M,1000,Free,0,Everyone
7386,Countries of the European Union (Quiz),GAME,0,11,7.0M,100,Free,0,Everyone
7387,EU Exit poll,LIFESTYLE,5,10,9.4M,100,Free,0,Everyone
7388,Schengen/EU App,TOOLS,4,24,11M,1000,Free,0,Everyone
7389,EU WHO War,FAMILY,0,0,1.2M,50,Free,0,Everyone
7390,Lazionews.eu,NEWS AND MAGAZINES,0,25,18M,1000,Free,0,Everyone
7391,Brexit EU,FAMILY,4.4,7,7.5M,500,Free,0,Everyone
7392,Eu sou Rico,FI0CE,0,0,2.6M,0,Paid,30.99,Everyone
7393,EU Life Explorer,NEWS AND MAGAZINES,4,2,12M,50,Free,0,Everyone
7394,E.U. Trademark Search Tool,BUSINESS,0,0,3.1M,10,Free,0,Everyone
7395,EU VAT Checker,BUSINESS,3.1,7,39k,1000,Free,0,Everyone
7396,Dotti EU,BUSINESS,0,15,4.3M,1000,Free,0,Everyone
7397,EU RCD Guide,BOOKS AND REFERENCE,0,0,45M,10,Paid,3.61,Everyone
7398,daskal.eu,FAMILY,5,5,15M,50,Free,0,Everyone
7399,Intra- and extra-EU trade data,FI0CE,0,1,2.5M,100,Free,0,Everyone
7400,Programi podrške EU,COMMUNICATION,0,0,5.4M,100,Free,0,Everyone
7401,EU FP7 Adventure,BUSINESS,0,2,5.2M,100,Free,0,Everyone
7402,GastroHunter.EU,LIFESTYLE,0,1,1.5M,10,Free,0,Everyone
7403,EU IP Codes,BOOKS AND REFERENCE,0,2,970k,100,Free,0,Everyone
7404,MOTOBAZAR EU,LIFESTYLE,0,1,2.0M,100,Free,0,Everyone
7405,TattooSupplies.eu,SHOPPING,0,31,34M,1000,Free,0,Everyone
7406,IF YOU TO EU PEGO,FAMILY,0,3,2.1M,100,Paid,1.26,Everyone
7407,Inbox.eu,COMMUNICATION,3.7,98,9.7M,10000,Free,0,Everyone
7408,CALIOPE EU Air Quality,HEALTH AND FITNESS,3.9,21,2.2M,1000,Free,0,Everyone
7409,Konferencija.eu,BUSINESS,0,3,1.6M,10,Free,0,Everyone
7410,Reisedealz.eu,SOCIAL,0,0,10M,10,Free,0,Everyone
7411,Going Abroad,FAMILY,3,606,42M,50000,Free,0,Everyone 10
7412,EU GDPR RiskCalc,BUSINESS,0,1,13M,50,Free,0,Everyone
7413,EU Whoiswho,BUSINESS,0,0,2.7M,10,Free,0,Everyone
7414,EU Brazil Green Business Forum,PRODUCTIVITY,0,0,8.7M,10,Free,0,Everyone
7415,EU-Schwerbehinderung,NEWS AND MAGAZINES,0,3,32M,100,Free,0,Everyone 10
7416,SK Bosnia Online EU Teplice,SPORTS,0,2,10M,5,Free,0,Everyone
7417,Campervan.Guide Pro,TRAVEL AND LOCAL,4.2,238,67M,10000,Paid,5.99,Everyone
7418,Qserve EU MDR First Aid,BUSINESS,3,2,17M,100,Free,0,Everyone
7419,I'm Rich/Eu sou Rico/أنا غني/我很有錢,LIFESTYLE,0,0,40M,0,Paid,399.99,Everyone
7420,TrainPal EU- Book German Train Tickets,MAPS AND NAVIGATION,0,1,21M,100,Free,0,Everyone
7421,NativeScript Developer Day EU,BUSINESS,0,2,12M,100,Free,0,Everyone
7422,EU FP7 SAM,BUSINESS,0,0,9.7M,10,Free,0,Everyone
7423,Rail Planner Eurail/Interrail,MAPS AND NAVIGATION,4.2,3596,31M,1000000,Free,0,Everyone
7424,eu sou franky,BUSINESS,3.7,195,4.0M,10000,Free,0,Everyone
7425,efootwear.eu - online store,SHOPPING,4.5,928,8.6M,100000,Free,0,Everyone
7426,ChargeHub - Find EV and Tesla Charging Stations,MAPS AND NAVIGATION,4.6,796,25M,50000,Free,0,Everyone
7427,PlugShare,MAPS AND NAVIGATION,4.7,4501,26M,100000,Free,0,Teen
7428,NEXTCHARGE - Charging Stations,MAPS AND NAVIGATION,4.3,891,6.4M,50000,Free,0,Everyone
7429,NissanConnect EV and Services,LIFESTYLE,2.3,853,88M,50000,Free,0,Everyone
7430,EV Connect,MAPS AND NAVIGATION,2.8,25,5.8M,1000,Free,0,Everyone
7431,HondaLink EV,TOOLS,2.8,44,41M,10000,Free,0,Everyone
7432,EV Stations Hawaii,MAPS AND NAVIGATION,3.6,7,2.5M,1000,Free,0,Everyone
7433,EV Trip Optimizer for Tesla,AUTO AND VEHICLES,3.2,46,6.6M,1000,Free,0,Everyone
7434,JuiceNet - Smart EV Charging,MAPS AND NAVIGATION,3.5,106,24M,5000,Free,0,Everyone
7435,Zap-Map EV charging points UK,MAPS AND NAVIGATION,3.8,181,9.8M,10000,Free,0,Everyone
7436,EV Charging,MAPS AND NAVIGATION,3.5,8,32M,1000,Free,0,Everyone
7437,Simple EV Calc,PRODUCTIVITY,4.2,105,72M,1000,Free,0,Everyone
7438,CHOSEN - EV Smart Charger,AUTO AND VEHICLES,0,1,19M,10,Free,0,Everyone
7439,Electric Car Charging Points Ev charger Stations,MAPS AND NAVIGATION,4.5,8,8.1M,100,Free,0,Everyone
7440,ELMO EV Charging,MAPS AND NAVIGATION,3.4,14,6.2M,1000,Free,0,Everyone
7441,Bolt - EV Charging Service,AUTO AND VEHICLES,3,9,8.4M,100,Free,0,Everyone
7442,To-U - free EV public charging,TRAVEL AND LOCAL,4.4,75,19M,1000,Free,0,Everyone
7443,Light Meter - EV,PHOTOGRAPHY,4,26,8.5M,1000,Free,0,Everyone
7444,Mas Akıllı Ev,HOUSE AND HOME,0,13,43M,100,Free,0,Everyone
7445,EV Finder,TOOLS,4.3,29,23M,1000,Free,0,Everyone
7446,SpeedApp EV,AUTO AND VEHICLES,0,0,48M,5,Free,0,Everyone
7447,EV Real Estate Search,LIFESTYLE,4.1,88,20M,5000,Free,0,Everyone
7448,Ev Dizayn,LIFESTYLE,3.6,30,5.2M,5000,Free,0,Everyone
7449,Power Plug EV charger,MAPS AND NAVIGATION,3.7,13,3.9M,1000,Free,0,Everyone
7450,Builder Craft House Building and Exploration,FAMILY,4.2,20807,52M,1000000,Free,0,Everyone 10
7451,Texas Hold'em EV Calculator,TOOLS,3.7,6,1.3M,1000,Free,0,Everyone
7452,Bird - Enjoy The Ride,TRAVEL AND LOCAL,4.3,2649,25M,500000,Free,0,Everyone
7453,EV Bon Dictionary,FAMILY,0,11,16M,500,Free,0,Everyone
7454,German Vocabulary Trainer,FAMILY,3.3,1218,1.0M,100000,Free,0,Everyone
7455,REV Robotic Enhance Vehicles,FAMILY,4.4,2558,61M,100000,Free,0,Everyone
7456,Electric Car Taxi Driver NY City Cab Taxi Games,FAMILY,4,5886,54M,1000000,Free,0,Everyone
7457,EV Calculator,TOOLS,4.9,85,19M,1000,Free,0,Everyone
7458,Home Decoration Game,FAMILY,4,17543,19M,5000000,Free,0,Everyone
